order_id,order_price,order_time,out_time,customer_id_id,deliver_id_id
xs000725,36.09,2018/5/7 15:38,2018/5/7 18:09,807,xs15388
xs000726,66.44,2017/8/31 11:38,2017/9/1 2:30,808,xs113880
xs000727,161.62,2017/6/16 23:17,2017/6/16 23:30,809,xs2317800
xs000728,27.75,2017/5/7 13:53,2017/5/7 14:05,810,xs1353801
xs000729,91.28,2018/7/17 21:25,2018/7/17 21:35,811,xs2125802
xs000730,81.93,2018/8/2 12:25,2018/8/2 13:15,812,xs1225805
xs000731,167.92,2017/2/26 17:33,2017/2/26 17:45,813,xs1733806
xs000732,61.36,2017/10/24 9:13,2017/10/24 9:28,814,xs913807
xs000733,60,2018/4/9 22:02,2018/4/9 23:10,815,xs222808
xs000734,39.01,2018/5/24 18:32,2018/5/24 18:54,816,xs1832809
xs000735,39.78,2018/5/16 12:22,2018/5/16 12:39,817,xs122281
xs000736,64.23,2017/11/16 13:54,2017/11/16 14:08,818,xs1354810
xs000737,186.92,2017/6/5 8:45,2017/6/5 8:55,819,xs845811
xs000738,43.29,2018/1/8 19:39,2018/1/9 7:26,820,xs1939812
xs000739,59.13,2018/1/11 12:20,2018/1/12 2:35,821,xs1220813
xs000740,33.51,2018/4/13 12:10,2018/4/13 13:15,822,xs1210814
xs000741,33.1,2018/4/6 19:17,2018/4/6 19:30,823,xs1917815
xs000742,148.06,2017/11/24 20:09,2017/11/24 23:15,824,xs209816
xs000743,189.56,2018/6/27 11:57,2018/6/27 12:08,825,xs1157817
xs000744,105.38,2017/10/18 15:53,2017/10/18 16:07,826,xs1553818
xs000745,69.06,2017/11/16 17:01,2017/11/16 17:16,827,xs171819
xs000746,85.24,2018/3/21 15:30,2018/3/21 15:48,828,xs153082
xs000747,179.46,2017/5/25 13:50,2017/5/25 14:02,829,xs1350820
xs000748,168.35,2017/11/28 0:34,2017/11/28 1:31,830,xs034821
xs000749,100,2017/8/5 14:39,2017/8/5 14:55,831,xs1439822
xs000750,77.89,2017/8/20 11:07,2017/8/20 11:25,832,xs117823
xs000751,99.43,2018/7/13 13:42,2018/7/13 14:50,833,xs1342824
xs000752,407.9,2017/12/5 15:24,2017/12/6 2:35,834,xs1524825
xs000753,15,2017/5/6 12:28,2017/5/6 13:02,835,xs1228826
xs000754,424.04,2018/4/12 14:05,2018/4/13 12:55,836,xs145827
xs000755,157.2,2017/4/15 22:00,2017/4/15 22:15,838,xs220828
xs000756,162.03,2017/12/8 11:38,2017/12/9 2:36,839,xs1138829
xs000757,188.5,2017/3/29 23:16,2017/3/29 23:25,840,xs231683
xs000758,65.47,2017/10/24 17:39,2017/10/24 17:56,841,xs1739830
xs000759,39.42,2018/3/23 16:39,2018/3/23 16:50,842,xs1639831
xs000760,365.32,2017/6/5 11:44,2017/6/5 11:55,843,xs1144832
xs000761,65.11,2017/12/28 18:40,2017/12/28 20:08,844,xs1840833
xs000762,188.34,2018/1/26 15:52,2018/1/26 16:19,845,xs1552834
xs000763,35.4,2018/3/24 11:58,2018/3/24 12:08,846,xs1158835
xs000764,590.72,2018/5/14 16:18,2018/5/14 16:36,847,xs1618836
xs000765,36.75,2017/8/2 13:18,2017/8/2 13:30,849,xs1318838
xs000766,81.73,2017/3/7 11:47,2017/3/7 11:55,850,xs1147839
xs000767,17.86,2017/6/10 18:02,2017/6/11 18:02,851,xs18284
xs000768,108.97,2018/2/25 18:53,2018/2/25 19:07,852,xs1853840
xs000769,569.66,2018/1/11 22:59,2018/1/11 23:10,853,xs2259841
xs000770,48.13,2017/11/8 17:08,2017/11/9 17:08,854,xs178842
xs000771,63.1,2017/10/12 21:46,2017/10/12 21:56,855,xs2146843
xs000772,39.42,2017/8/3 10:39,2017/8/3 10:50,856,xs1039844
xs000773,74.03,2018/6/13 11:29,2018/6/14 2:17,857,xs1129845
xs000774,66.78,2017/3/25 23:51,2017/3/26 1:05,858,xs2351846
xs000775,36.59,2018/3/6 17:12,2018/3/7 10:29,859,xs1712847
xs000776,272.64,2018/7/16 23:40,2018/7/17 0:35,860,xs2340849
xs000777,64.34,2017/7/10 20:58,2017/7/12 2:10,861,xs2058850
xs000778,49.05,2018/1/29 13:09,2018/1/29 13:30,862,xs139851
xs000779,163.69,2017/10/22 16:11,2017/10/22 16:21,864,xs1611852
xs000780,443.85,2018/6/24 11:32,2018/6/24 11:58,865,xs1132853
xs000781,165.31,2017/3/27 14:04,2017/3/27 14:15,866,xs144854
xs000782,1180.51,2017/10/27 19:00,2017/10/27 19:15,867,xs190855
xs000783,706.84,2018/7/16 8:52,2018/7/16 9:04,868,xs852856
xs000784,20,2018/1/11 18:37,2018/1/11 18:49,869,xs1837857
xs000785,135.97,2017/12/25 20:14,2017/12/25 20:28,870,xs2014858
xs000786,56.99,2017/3/5 22:44,2017/3/5 22:55,871,xs2244859
xs000787,43.58,2017/12/17 11:25,2017/12/17 11:32,872,xs112586
xs000788,48.15,2018/1/11 21:42,2018/1/13 19:30,873,xs2142860
xs000789,76.87,2018/8/14 16:20,2018/8/14 16:30,874,xs1620861
xs000790,2.78,2018/1/25 23:32,2018/1/27 2:52,875,xs2332862
xs000791,123.59,2018/1/19 9:51,2018/1/20 12:51,876,xs951864
xs000792,128.07,2018/5/21 12:21,2018/5/22 9:36,877,xs1221865
xs000793,185.84,2017/11/28 10:27,2017/11/28 10:40,878,xs1027866
xs000794,85.81,2018/6/16 19:48,2018/6/16 20:18,880,xs1948867
xs000795,149.54,2017/4/30 18:34,2017/4/30 18:45,881,xs1834868
xs000796,32.38,2017/2/12 12:30,2017/2/12 13:02,882,xs1230869
xs000797,23.38,2018/2/27 10:31,2018/2/28 10:50,883,xs103187
xs000798,98.86,2017/3/7 6:35,2017/3/7 6:45,884,xs635870
xs000799,124.21,2018/2/10 11:48,2018/2/10 12:07,886,xs1148871
xs000800,191.58,2018/5/28 12:53,2018/5/28 13:14,887,xs1253872
xs000801,123.04,2018/5/14 11:28,2018/5/14 11:58,888,xs1128873
xs000802,26.38,2017/11/13 11:16,2017/11/14 4:06,889,xs1116874
xs000803,71.49,2018/4/12 9:52,2018/4/13 12:55,890,xs952875
xs000804,153.98,2017/10/25 18:57,2017/10/25 19:07,891,xs1857876
xs000805,55.91,2017/11/17 13:00,2017/11/22 2:40,892,xs130877
xs000806,86.06,2017/8/14 21:13,2017/8/14 22:05,893,xs2113878
xs000807,33.1,2017/12/21 20:55,2017/12/23 2:12,894,xs205588
xs000808,360.29,2017/3/1 18:29,2017/3/1 18:41,895,xs1829880
xs000809,105.24,2018/8/10 8:35,2018/8/10 8:50,896,xs835881
xs000810,114.85,2017/7/19 16:45,2017/7/21 2:50,897,xs1645882
xs000811,0.01,2018/7/18 21:37,2018/7/18 21:50,898,xs2137883
xs000812,65.57,2017/1/22 16:10,2017/1/23 20:55,899,xs1610884
xs000813,88.9,2018/7/23 10:11,2018/7/23 13:20,900,xs1011886
xs000814,76.78,2018/8/14 11:16,2018/8/14 11:44,901,xs1116887
xs000815,680.96,2017/4/3 19:07,2017/4/3 19:22,903,xs197888
xs000816,27.91,2017/4/20 21:03,2017/4/20 21:15,904,xs213889
xs000817,61.79,2017/7/26 13:47,2017/7/26 14:03,905,xs134789
xs000818,40.96,2018/7/3 23:40,2018/7/5 16:31,907,xs2340890
xs000819,149,2018/4/5 18:34,2018/4/5 18:50,908,xs1834891
xs000820,75.7,2017/5/16 21:30,2017/5/16 21:45,909,xs2130892
xs000821,356.9,2017/7/14 16:49,2017/7/18 6:03,910,xs1649893
xs000822,165.96,2017/11/19 13:23,2017/11/19 13:35,911,xs1323894
xs000823,61.19,2017/9/6 10:15,2017/9/9 6:34,912,xs1015895
xs000824,43.37,2018/5/28 10:31,2018/5/28 10:53,913,xs1031896
xs000825,40.86,2018/6/9 18:56,2018/6/9 19:11,914,xs1856897
xs000826,84.81,2018/7/23 14:56,2018/7/23 16:05,915,xs1456898
xs000827,8.24,2017/9/11 19:42,2017/9/11 19:50,916,xs1942899
xs000828,191.93,2017/1/22 13:04,2017/1/25 2:55,917,xs1349
xs000829,32.72,2017/5/14 14:56,2017/5/14 15:10,918,xs145690
xs000830,32.77,2017/8/28 18:43,2017/8/28 18:55,919,xs1843900
xs000831,50.5,2018/6/30 19:46,2018/6/30 19:55,920,xs1946901
xs000832,37.05,2018/3/17 12:39,2018/3/17 12:50,921,xs1239903
xs000833,70.36,2017/8/10 13:51,2017/8/11 6:45,922,xs1351904
xs000834,38,2018/6/7 23:42,2018/6/7 23:53,923,xs2342905
xs000835,196.81,2018/6/20 9:46,2018/6/20 10:21,925,xs946907
xs000836,46.84,2017/3/9 16:18,2017/3/9 16:18,926,xs1618908
xs000837,367.2,2017/10/1 10:11,2017/10/1 10:24,927,xs1011909
xs000838,195.36,2018/1/10 13:58,2018/1/10 14:09,928,xs135891
xs000839,144.8,2018/3/8 16:00,2018/3/8 17:00,929,xs160910
xs000840,28.62,2018/5/7 10:59,2018/5/7 17:56,930,xs1059911
xs000841,160.74,2017/12/17 22:49,2017/12/17 23:53,931,xs2249912
xs000842,103.59,2017/11/24 22:21,2017/11/28 3:44,932,xs2221913
xs000843,10.39,2018/6/28 22:11,2018/6/29 8:35,933,xs2211914
xs000844,31.75,2018/7/27 15:25,2018/7/27 15:35,934,xs1525915
xs000845,116.23,2017/5/5 13:48,2017/5/5 14:02,935,xs1348916
xs000846,40.43,2018/4/14 18:31,2018/4/14 18:52,936,xs1831917
xs000847,66.64,2018/3/27 15:55,2018/3/29 8:27,937,xs1555918
xs000848,17.01,2018/8/25 22:17,NULL,938,xs2217919
xs000849,189.96,2017/6/17 16:54,2017/6/17 17:10,939,xs1654920
xs000850,170.37,2017/11/24 21:04,2017/11/25 1:31,942,xs214921
xs000851,50.9,2018/1/25 11:11,2018/1/26 3:16,943,xs1111922
xs000852,133.64,2017/6/6 0:11,2017/6/7 2:30,944,xs011923
xs000853,543.29,2018/7/25 13:25,2018/7/25 13:35,945,xs1325925
xs000854,42.75,2017/7/23 17:53,2017/7/23 18:05,946,xs1753926
xs000855,161.01,2017/7/11 17:46,2017/7/11 17:55,947,xs1746927
xs000856,72.83,2018/4/16 13:44,2018/4/16 14:33,949,xs1344928
xs000857,1605.14,2018/8/15 16:30,2018/8/15 17:04,950,xs1630929
xs000858,130.6,2018/7/16 11:56,2018/7/16 12:10,951,xs115693
xs000859,69.67,2018/1/2 17:46,2018/1/2 17:56,952,xs1746930
xs000860,70.97,2017/4/3 22:19,2017/4/3 22:30,953,xs2219931
xs000861,255.76,2017/6/24 17:11,2017/6/27 3:45,954,xs1711932
xs000862,75.4,2017/10/27 12:07,2017/10/27 12:28,955,xs127933
xs000863,109.93,2018/6/13 9:46,2018/6/13 9:57,956,xs946934
xs000864,71.14,2018/2/4 19:34,2018/2/6 4:33,957,xs1934935
xs000865,113.33,2018/6/12 9:51,2018/6/12 10:21,958,xs951936
xs000866,292.86,2018/8/12 19:28,2018/8/12 19:45,959,xs1928937
xs000867,129.15,2018/4/23 10:50,2018/4/24 19:23,960,xs1050938
xs000868,177.67,2017/11/3 11:29,2017/11/4 11:25,961,xs1129939
xs000869,27.48,2017/4/24 9:37,2017/4/26 9:37,962,xs93794
xs000870,140.94,2018/4/3 15:03,2018/4/4 9:48,963,xs153942
xs000871,23,2018/5/17 16:46,2018/5/18 16:58,964,xs1646943
xs000872,49.09,2017/3/15 15:54,2017/3/15 15:54,965,xs1554944
xs000873,84.79,2017/11/14 8:13,2017/11/14 8:26,966,xs813945
xs000874,111.02,2018/8/20 20:28,2018/8/20 20:50,967,xs2028946
xs000875,42.44,2017/5/12 10:51,2017/5/12 11:05,969,xs1051947
xs000876,210.56,2018/7/3 10:03,2018/7/5 16:16,970,xs103949
xs000877,42.74,2018/3/8 9:26,2018/3/8 10:08,971,xs92695
xs000878,50.1,2017/3/25 19:13,2017/3/25 19:25,972,xs1913950
xs000879,67.23,2017/11/24 22:09,2017/11/25 1:31,973,xs229951
xs000880,46.66,2017/9/8 10:57,2017/9/8 11:05,974,xs1057952
xs000881,201.05,2018/8/25 23:32,NULL,975,xs2332953
xs000882,81.47,2018/2/18 0:10,2018/2/18 0:26,976,xs010954
xs000883,79.69,2018/8/20 23:06,2018/8/20 23:15,977,xs236955
xs000884,45.12,2018/2/7 8:04,2018/2/8 7:35,978,xs84956
xs000885,250.04,2018/3/17 19:59,2018/3/17 20:16,979,xs1959957
xs000886,108.88,2018/6/10 15:44,2018/6/11 16:42,981,xs1544958
xs000887,189.66,2018/5/10 11:04,2018/5/10 11:36,982,xs114959
xs000888,135.47,2018/2/19 19:18,2018/2/20 7:27,983,xs1918960
xs000889,104.07,2017/4/18 16:00,2017/4/20 2:55,984,xs160961
xs000890,184.08,2017/4/12 2:16,2017/4/12 2:25,985,xs216962
xs000891,164.01,2017/10/29 23:44,2017/10/31 4:15,986,xs2344963
xs000892,91.21,2018/5/12 9:58,2018/5/12 10:12,987,xs958964
xs000893,129,2018/2/21 13:48,2018/2/23 2:08,988,xs1348965
xs000894,84.28,2018/3/1 16:51,2018/3/1 17:09,989,xs1651966
xs000895,57.67,2017/10/25 10:03,2017/10/25 10:14,990,xs103967
xs000896,97.79,2018/3/23 20:57,2018/3/23 21:08,991,xs2057969
xs000897,53.9,2018/4/13 21:18,2018/4/13 21:50,992,xs211897
xs000898,35.09,2018/6/16 19:42,2018/6/16 19:58,993,xs1942970
xs000899,218.04,2017/7/29 12:18,2017/7/29 12:35,994,xs1218971
xs000900,67.93,2018/5/16 16:38,2018/5/16 16:57,995,xs1638972
xs000901,40.53,2017/9/14 19:12,2017/9/14 19:25,996,xs1912973
xs000902,97.23,2018/1/17 7:22,2018/1/17 7:29,997,xs722974
xs000903,159.39,2018/3/14 15:55,2018/3/14 16:10,998,xs1555975
xs000904,167.07,2017/8/11 8:41,2017/8/11 8:55,999,xs841976
xs000905,50,2017/4/4 13:15,2017/4/4 13:25,977,xs1315977
xs000906,93.4,2018/5/13 19:57,2018/5/15 4:52,978,xs1957978
xs000907,276.11,2017/3/31 11:30,2017/3/31 11:42,979,xs1130979
xs000908,149.16,2018/2/1 17:15,2018/2/1 17:33,98,xs171598
xs000909,175.13,2018/4/20 12:53,2018/4/24 19:00,981,xs1253981
xs000910,143.99,2017/5/18 9:34,2017/5/18 9:45,982,xs934982
xs000911,131.8,2018/8/22 1:35,NULL,983,xs135983
xs000912,88.54,2018/7/2 14:20,2018/7/2 14:30,984,xs1420984
xs000913,109.31,2017/8/24 19:35,2017/8/26 11:50,985,xs1935985
xs000914,63.05,2017/11/7 9:23,2017/11/7 9:35,986,xs923986
xs000915,353.29,2017/11/20 16:35,2017/11/20 16:47,987,xs1635987
xs000916,276.44,2018/8/10 14:54,2018/8/10 15:10,988,xs1454988
xs000917,45.95,2018/1/24 20:07,2018/1/24 20:19,989,xs207989
xs000918,116.99,2018/2/16 20:16,2018/2/20 7:15,99,xs201699
xs000919,46,2018/1/31 21:04,2018/1/31 21:15,990,xs214990
xs000920,23.23,2017/10/13 10:15,2017/10/13 10:28,991,xs1015991
xs000921,119.18,2017/11/24 15:54,2017/11/24 19:33,992,xs1554992
xs000922,32.13,2017/6/15 16:02,2017/6/17 3:48,993,xs162993
xs000923,222.15,2017/12/1 9:21,2017/12/1 11:31,994,xs921994
xs000924,59.22,2018/1/21 13:28,2018/1/23 3:52,995,xs1328995
xs000925,204.81,2018/2/1 14:44,2018/2/1 14:55,996,xs1444996
xs000926,73.34,2018/4/26 22:47,2018/4/26 22:55,997,xs2247997
xs000927,131.03,2018/7/22 10:28,2018/7/23 11:31,998,xs1028998
xs000928,57.69,2017/5/14 19:00,2017/5/14 19:10,999,xs190999
xs000929,27.79,2017/8/15 11:14,2017/8/16 3:26,2,xs11141
xs000930,224.45,2018/1/28 15:50,2018/1/30 4:31,3,xs155010
xs000931,135.6,2018/5/21 13:31,2018/5/22 7:55,4,xs1331100
xs000932,76.08,2018/2/14 16:38,2018/2/14 16:50,5,xs16381000
xs000933,67.14,2018/3/2 11:04,2018/3/2 11:15,6,xs114101
xs000934,137.97,2018/4/17 16:54,2018/4/17 17:10,7,xs1654102
xs000935,68.12,2017/1/5 15:25,2017/1/7 3:44,8,xs1525103
xs000936,73.61,2018/7/13 20:58,2018/7/17 4:31,9,xs2058104
xs000937,117.94,2017/11/28 7:50,2017/11/28 7:59,13,xs750105
xs000938,84.52,2018/6/6 21:48,2018/6/6 22:12,14,xs2148106
xs000939,138.84,2017/8/22 18:53,2017/8/22 19:06,15,xs1853107
xs000940,5.37,2018/2/28 23:42,2018/3/2 2:15,16,xs2342108
xs000941,119.48,2017/7/26 11:29,2017/7/27 11:25,18,xs1129109
xs000942,77.5,2017/8/6 23:40,2017/8/6 23:55,19,xs234011
xs000943,84.05,2017/7/16 9:15,2017/7/16 9:25,20,xs915111
xs000944,149.73,2018/8/17 7:59,2018/8/18 7:55,21,xs759112
xs000945,93.8,2017/1/26 16:25,2017/1/26 16:35,22,xs1625113
xs000946,76.51,2018/3/16 13:57,2018/3/16 14:10,23,xs1357114
xs000947,121.6,2018/4/18 9:55,2018/4/18 10:11,24,xs955115
xs000948,528.69,2018/3/11 22:14,2018/3/11 22:28,25,xs2214116
xs000949,73.03,2017/11/26 3:42,2017/11/26 3:51,26,xs342117
xs000950,70,2018/6/11 15:32,2018/6/11 16:00,27,xs1532118
xs000951,278.63,2017/2/2 23:24,2017/2/2 23:35,28,xs2324119
xs000952,89.88,2018/8/2 20:38,2018/8/2 20:50,29,xs203812
xs000953,117.38,2018/3/25 16:43,2018/3/25 16:55,30,xs1643120
xs000954,180.47,2018/7/22 20:04,2018/7/24 11:31,31,xs204121
xs000955,110.77,2017/7/10 18:12,2017/7/10 18:25,32,xs1812122
xs000956,28.7,2018/8/14 1:13,2018/8/14 1:25,33,xs113123
xs000957,23.47,2018/7/13 19:00,2018/7/13 19:10,34,xs190124
xs000958,50,2017/7/20 23:51,2017/7/22 2:15,35,xs2351125
xs000959,364.46,2017/6/18 19:51,2017/6/20 10:35,36,xs1951127
xs000960,48.23,2017/2/22 13:22,2017/2/22 13:30,37,xs1322128
xs000961,78.97,2017/8/26 12:43,2017/8/26 12:55,38,xs1243129
xs000962,159.8,2017/7/2 19:37,2017/7/4 4:45,39,xs193713
xs000963,66.44,2017/9/26 1:25,2017/9/27 12:49,40,xs125130
xs000964,71.13,2017/7/17 13:51,2017/7/18 6:35,41,xs1351131
xs000965,76.29,2017/3/12 19:04,2017/3/12 19:04,42,xs194132
xs000966,188.93,2018/4/29 14:31,2018/4/29 14:53,43,xs1431133
xs000967,70.03,2018/2/26 11:06,2018/2/26 11:15,44,xs116134
xs000968,51.01,2017/7/2 12:03,2017/7/2 12:15,45,xs123135
xs000969,162.75,2017/10/27 16:44,2017/10/27 16:55,46,xs1644136
xs000970,36.36,2018/4/25 1:03,2018/4/25 1:15,47,xs13137
xs000971,209.46,2017/4/30 14:48,2017/4/30 15:02,48,xs1448138
xs000972,79.95,2018/5/30 17:38,2018/5/30 17:58,49,xs173814
xs000973,134.49,2018/1/11 20:04,2018/1/11 20:15,50,xs204140
xs000974,111.02,2018/3/10 16:15,2018/3/10 17:07,51,xs1615141
xs000975,53.88,2017/8/10 13:35,2017/8/10 13:50,52,xs1335142
xs000976,62.91,2017/4/24 20:32,2017/4/24 20:45,53,xs2032143
xs000977,335.47,2017/8/21 19:33,2017/8/23 2:47,54,xs1933144
xs000978,12.29,2017/11/26 17:47,2017/11/26 17:55,55,xs1747145
xs000979,237.54,2018/4/2 16:10,2018/4/3 17:10,56,xs1610146
xs000980,131.94,2017/11/27 17:19,2017/11/29 18:10,57,xs1719147
xs000981,191.28,2017/12/1 20:48,2017/12/1 21:24,58,xs2048148
xs000982,85.24,2017/4/6 13:45,2017/4/6 14:03,59,xs1345149
xs000983,37.99,2018/5/25 13:28,2018/5/25 13:53,60,xs132815
xs000984,200.75,2017/9/25 9:48,2017/9/25 10:04,61,xs948150
xs000985,213.03,2017/9/4 11:39,2017/9/6 2:55,62,xs1139151
xs000986,74.16,2017/11/29 11:24,2017/11/29 11:37,63,xs1124152
xs000987,55.09,2018/6/14 11:29,2018/6/14 12:19,64,xs1129153
xs000988,10.04,2018/5/1 13:44,2018/5/1 14:16,65,xs1344154
xs000989,57.8,2017/9/12 8:16,2017/9/12 8:30,66,xs816155
xs000990,25.05,2017/11/2 9:30,2017/11/2 9:45,67,xs930156
xs000991,199.43,2018/5/30 12:58,2018/5/30 13:09,68,xs1258157
xs000992,172.29,2017/5/5 13:35,2017/5/5 13:50,69,xs1335158
xs000993,126.3,2018/5/4 16:08,2018/5/8 4:55,70,xs168159
xs000994,116.97,2017/6/2 10:18,2017/6/2 10:30,71,xs101816
xs000995,158.21,2017/9/12 17:49,2017/9/13 17:55,72,xs1749160
xs000996,247.16,2017/12/4 17:16,2017/12/4 18:30,73,xs1716161
xs000997,45.09,2017/5/22 15:57,2017/5/22 16:05,74,xs1557162
xs000998,172.16,2017/10/8 14:53,2017/10/8 15:07,75,xs1453164
xs000999,189.37,2018/5/17 16:37,2018/5/18 2:54,76,xs1637165
xs001000,372.67,2018/3/23 11:07,2018/3/27 3:56,77,xs117166
xs001001,64.44,2018/5/23 16:12,2018/5/23 16:36,78,xs1612167
xs001002,2.35,2017/8/11 10:47,2017/8/11 11:04,79,xs1047168
xs001003,204.07,2018/8/12 20:18,2018/8/12 20:30,80,xs2018169
xs001004,75.17,2017/11/24 11:34,2017/11/25 4:17,81,xs1134170
xs001005,177.11,2018/1/11 9:46,2018/1/12 2:35,82,xs946171
xs001006,42.78,2018/4/6 18:05,2018/4/6 18:29,83,xs185172
xs001007,37.79,2018/3/10 13:39,2018/3/10 13:50,84,xs1339174
xs001008,119.79,2018/2/3 13:49,2018/2/6 4:32,86,xs1349175
xs001009,273.98,2017/7/15 6:41,2017/7/15 6:50,87,xs641176
xs001010,63.7,2018/6/19 14:58,2018/6/20 13:21,88,xs1458177
xs001011,50,2017/10/15 1:57,2017/10/15 2:14,89,xs157178
xs001012,36.05,2017/5/22 10:27,2017/5/24 3:05,90,xs1027179
xs001013,85.15,2018/3/20 14:27,2018/3/20 14:49,91,xs142718
xs001014,50.45,2017/6/19 14:56,2017/6/20 14:50,93,xs1456180
xs001015,34.37,2018/5/13 11:00,2018/5/13 11:12,94,xs110181
xs001016,184.93,2017/12/9 19:11,2017/12/9 19:30,95,xs1911183
xs001017,157.97,2018/8/1 19:18,2018/8/3 4:35,97,xs1918184
xs001018,143.15,2017/4/22 15:50,2017/4/22 16:05,98,xs1550185
xs001019,123.25,2017/12/9 9:29,2017/12/9 12:36,99,xs929188
xs001020,121.68,2017/10/7 20:37,2017/10/7 20:49,120,xs2037189
xs001021,156.39,2017/7/13 9:00,2017/7/14 9:05,121,xs9019
xs001022,171.79,2017/4/22 18:27,2017/4/22 18:41,122,xs1827190
xs001023,133.05,2017/5/5 8:45,2017/5/5 8:55,123,xs845191
xs001024,77.42,2017/9/9 19:37,2017/9/9 19:50,124,xs1937192
xs001025,281.73,2018/5/21 19:44,2018/5/21 21:15,125,xs1944193
xs001026,36.07,2018/4/16 10:16,2018/4/16 10:32,127,xs1016194
xs001027,441.16,2017/5/2 22:36,2017/5/3 14:22,128,xs2236195
xs001028,99.14,2017/5/31 11:02,2017/5/31 11:15,129,xs112196
xs001029,118.35,2018/5/6 19:27,2018/5/7 22:34,130,xs1927198
xs001030,92.8,2017/5/24 10:11,2017/5/26 2:45,131,xs1011199
xs001031,142.25,2017/12/8 22:24,2017/12/8 22:36,132,xs22242
xs001032,186.27,2018/6/6 13:48,2018/6/6 14:13,133,xs134820
xs001033,23.88,2017/12/28 10:54,2017/12/28 11:08,134,xs1054200
xs001034,497.59,2018/2/27 7:37,2018/2/27 7:47,135,xs737201
xs001035,51.57,2018/8/25 22:28,NULL,136,xs2228202
xs001036,159.07,2018/4/4 12:35,2018/4/5 2:15,137,xs1235203
xs001037,154.38,2017/3/21 11:33,2017/3/21 11:33,138,xs1133204
xs001038,245.36,2017/5/17 23:39,2017/5/17 23:50,140,xs2339205
xs001039,385.52,2018/7/16 15:24,2018/7/16 15:40,141,xs1524206
xs001040,318.17,2018/4/15 20:12,2018/4/15 20:30,142,xs2012207
xs001041,576.2,2017/8/21 0:01,2017/8/21 1:33,143,xs01208
xs001042,93.66,2018/2/25 19:13,2018/2/25 19:27,144,xs1913209
xs001043,71.81,2017/11/28 22:50,2017/11/28 23:10,145,xs225021
xs001044,33.1,2018/6/11 22:04,2018/6/12 9:01,146,xs224210
xs001045,3.9,2018/6/9 12:33,2018/6/9 12:58,147,xs1233211
xs001046,44.24,2018/2/23 19:28,2018/2/24 19:27,148,xs1928212
xs001047,398.88,2017/8/22 23:46,2017/8/23 0:32,149,xs2346213
xs001048,47.61,2017/11/11 19:36,2017/11/11 19:50,150,xs1936214
xs001049,116.85,2018/6/12 9:56,2018/6/14 2:39,151,xs956215
xs001050,35.09,2017/11/24 14:27,2017/11/24 16:33,152,xs1427216
xs001051,51.88,2017/2/8 11:04,2017/2/8 11:15,153,xs114217
xs001052,190.83,2017/1/31 17:14,2017/1/31 17:25,154,xs1714218
xs001053,101.64,2018/3/6 19:56,2018/3/6 20:10,155,xs1956219
xs001054,212.18,2018/4/11 10:49,2018/4/11 11:10,156,xs104922
xs001055,61.94,2018/6/1 23:24,2018/6/1 23:51,157,xs2324221
xs001056,35.24,2018/8/28 10:44,NULL,158,xs1044222
xs001057,63.06,2018/8/11 23:28,2018/8/11 23:44,159,xs2328224
xs001058,102.64,2017/11/10 17:21,2017/11/10 17:35,160,xs1721225
xs001059,123.68,2018/1/25 13:34,2018/1/25 13:50,161,xs1334226
xs001060,64.63,2017/12/11 8:19,2017/12/11 8:32,162,xs819227
xs001061,216.74,2018/1/25 0:27,2018/1/25 0:38,164,xs027228
xs001062,46.26,2017/3/1 16:04,2017/3/1 16:15,165,xs164229
xs001063,52.83,2018/3/19 5:02,2018/3/20 3:28,166,xs5223
xs001064,129.79,2018/1/22 15:35,2018/1/23 15:37,167,xs1535230
xs001065,8.16,2017/10/11 13:57,2017/10/11 14:14,168,xs1357232
xs001066,98.87,2018/3/10 20:50,2018/3/13 3:50,169,xs2050233
xs001067,65.05,2017/9/21 15:43,2017/9/22 4:32,170,xs1543234
xs001068,64,2017/5/27 3:23,2017/5/27 3:30,171,xs323235
xs001069,34.7,2018/3/14 21:15,2018/3/14 21:28,172,xs2115236
xs001070,151.83,2017/8/3 19:48,2017/8/5 3:03,174,xs1948237
xs001071,103.2,2018/8/13 14:16,2018/8/13 15:24,175,xs1416238
xs001072,43.62,2017/5/20 12:41,2017/5/23 4:05,176,xs1241239
xs001073,166.41,2018/6/30 13:24,2018/6/30 13:50,177,xs132424
xs001074,35.77,2017/7/2 15:00,2017/7/4 4:05,178,xs150240
xs001075,194.48,2018/2/26 15:18,2018/2/27 15:15,179,xs1518241
xs001076,133.62,2018/8/2 22:09,2018/8/2 22:24,180,xs229242
xs001077,115.9,2018/3/11 18:52,2018/3/11 19:08,181,xs1852243
xs001078,91.92,2018/4/4 10:40,2018/4/6 3:28,183,xs1040244
xs001079,36.61,2018/4/23 17:41,2018/4/24 18:34,184,xs1741245
xs001080,72.78,2017/10/25 20:00,2017/10/25 20:14,185,xs200246
xs001081,189.21,2018/1/27 22:09,2018/1/27 22:35,188,xs229247
xs001082,346.59,2017/3/9 16:43,2017/3/9 16:43,189,xs1643248
xs001083,245.51,2018/8/9 11:37,2018/8/9 14:35,190,xs1137249
xs001084,216.99,2018/7/4 11:38,2018/7/5 16:40,191,xs113825
xs001085,104.43,2018/1/18 20:07,2018/1/18 20:19,192,xs207250
xs001086,36.1,2017/9/26 15:15,2017/9/26 15:28,193,xs1515251
xs001087,161.47,2017/4/30 11:21,2017/4/30 11:35,194,xs1121252
